NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"860,048,015",JARDINES DE CHIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.02,0.0,0.01,0.01,0.0,"2,022",Cultivo de otros árboles y arbustos frutales y de nueces
"860,049,100",SUASUQUE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.02,0.0,0.02,0.0,0.02,"2,022",Cultivo de otros árboles y arbustos frutales y de nueces
"900,066,316",COMPAÑIA GANADERA LA MILAGROSA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,ZIPAQUIRA -CUNDINAMARCA,0141,AGROPECUARIO,0.02,0.0,0.02,0.01,0.01,"2,022",Cría de ganado bovino y bufalino
"890,312,368",EPOCASA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.02,0.02,0.03,0.01,0.03,"2,022",Cultivo de frutas tropicales y subtropicales
"900,081,370",HF DE COLOMBIA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0145,AGROPECUARIO,0.02,0.0,0.01,0.0,0.01,"2,022",Cría de ovejas y cabras
"900,147,759",ORO MOLIDO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,0123,AGROPECUARIO,0.02,0.0,0.05,0.02,0.03,"2,022",Cultivo de cítricos
"900,137,951",PISCICOLA LA SIRENA SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0322,AGROPECUARIO,0.02,0.0,0.02,0.01,0.0,"2,022",Acuicultura de agua dulce
"900,771,011",AGROPECUARIA BAMBUSA SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,0161,AGROPECUARIO,0.02,0.0,0.07,0.04,0.03,"2,022",Actividades de apoyo a la agricultura
"900,872,443",LA REFORMA AGRICOLA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0161,AGROPECUARIO,0.02,0.0,0.02,0.01,0.01,"2,022",Actividades de apoyo a la agricultura
"900,265,877",AGROPECUARIA VILLA SANDRA SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.02,0.0,0.01,0.0,0.0,"2,022",Cría de ovejas y cabras
"890,930,847",INVERSIONES BALSORA S A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0123,AGROPECUARIO,0.02,0.0,0.1,0.02,0.07,"2,022",Cultivo de cítricos
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,1.75,0.14,0.67,0.2,0.47,"2,021",Cría de ovejas y cabras
"830,010,738",CI SUNSHINE BOUQUET SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,1.28,0.04,1.15,0.86,0.3,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"815,000,863",AVIDESA DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE,0145,AGROPECUARIO,0.98,0.06,0.35,0.13,0.23,"2,021",Cría de ovejas y cabras
"891,401,858",OPERADORA AVICOLA COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0145,AGROPECUARIO,0.77,0.03,0.52,0.23,0.29,"2,021",Cría de ovejas y cabras
"890,207,037",AGROPECUARIA ALIAR SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,0144,AGROPECUARIO,0.63,0.06,1.24,0.78,0.46,"2,021",Cría de cerdos
"890,200,474",INCUBADORA SANTANDER SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,PIEDECUESTA-SANTANDER,0145,AGROPECUARIO,0.57,-0.03,0.62,0.48,0.13,"2,021",Cría de ovejas y cabras
"890,205,142",DISTRIBUIDORA AVICOLA SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,0145,AGROPECUARIO,0.52,0.02,0.27,0.21,0.06,"2,021",Cría de ovejas y cabras
"860,058,831",AVICOLA LOS CAMBULOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.5,0.0,0.12,0.09,0.03,"2,021",Cría de ovejas y cabras
"800,000,276",AVICOLA EL MADROÑO SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.46,0.01,0.22,0.14,0.08,"2,021",Cría de ovejas y cabras
"890,103,400",ALIMENTOS CONCENTRADOS DEL CARIBE SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,0145,AGROPECUARIO,0.44,0.01,0.37,0.25,0.12,"2,021",Cría de ovejas y cabras
"830,016,868",AGROAVICOLA SAN MARINO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,0145,AGROPECUARIO,0.42,0.01,0.29,0.16,0.12,"2,021",Cría de ovejas y cabras
"805,018,495",CERDOS DEL VALLE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,0144,AGROPECUARIO,0.38,0.0,0.16,0.14,0.02,"2,021",Cría de cerdos
"830,098,375",FLORES IPANEMA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.36,0.05,0.29,0.21,0.09,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"860,032,450",POLLO FIESTA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.35,0.01,0.12,0.06,0.06,"2,021",Cría de ovejas y cabras
"811,019,880",ANTIOQUEÑA DE PORCINOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0144,AGROPECUARIO,0.31,0.01,0.37,0.16,0.21,"2,021",Cría de cerdos
"860,403,972",POLLOS SAVICOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.28,0.02,0.12,0.04,0.08,"2,021",Cría de ovejas y cabras
"860,076,820",POLLO ANDINO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.27,0.02,0.17,0.08,0.09,"2,021",Cría de ovejas y cabras
"890,104,719",INDUSTRIAS PUROPOLLO SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,MALAMBO-ATLANTICO,0145,AGROPECUARIO,0.27,0.0,0.14,0.12,0.02,"2,021",Cría de ovejas y cabras
"891,301,549",NUTRIENTES AVICOLAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0145,AGROPECUARIO,0.23,0.0,0.23,0.15,0.08,"2,021",Cría de ovejas y cabras
"891,856,457",INVERSIONES ELDORADO SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,DUITAMA-BOYACA,0145,AGROPECUARIO,0.22,0.01,0.15,0.07,0.08,"2,021",Cría de ovejas y cabras
"860,040,584",GUAICARAMO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.22,0.06,0.43,0.17,0.26,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"800,059,030",AGRICOLA EL RETIRO SAS EN REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0122,AGROPECUARIO,0.22,0.01,0.28,0.07,0.21,"2,021",Cultivo de plátano y banano
"900,294,923",AVICOLA TRIPLE A SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0145,AGROPECUARIO,0.2,-0.0,0.17,0.1,0.07,"2,021",Cría de ovejas y cabras
"832,001,292",EMPOLLADORA COLOMBIANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.2,0.02,0.07,0.01,0.06,"2,021",Cría de ovejas y cabras
"890,911,625",AVÍCOLA NACIONAL SE,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,0.19,0.01,0.14,0.06,0.08,"2,021",Cría de ovejas y cabras
"860,054,546",MG CONSULTORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.19,0.03,0.09,0.05,0.04,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,204,199",AVIMOL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.18,0.01,0.15,0.08,0.07,"2,021",Cría de ovejas y cabras
"890,209,157",ACEBEDO SILVA SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,0145,AGROPECUARIO,0.18,0.01,0.08,0.03,0.04,"2,021",Cría de ovejas y cabras
"800,251,710",COMERCIALIZADORA INTERNACIONAL CI PISCICOLA NEW YORK SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0322,AGROPECUARIO,0.17,0.01,0.11,0.07,0.04,"2,021",Acuicultura de agua dulce
"811,020,107",FLORES EL CAPIRO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0125,AGROPECUARIO,0.17,0.02,0.18,0.1,0.08,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"800,021,137",AGRÍCOLA SARA PALMA SASD,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.17,0.01,0.25,0.08,0.17,"2,021",Cultivo de plátano y banano
"860,031,768",GREMCA AGRICULTURA Y ENERGIA SOSTENIBLE SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0126,AGROPECUARIO,0.16,0.01,0.22,0.08,0.14,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"800,034,825",COMERCIALIZADORA INTERNACIONAL ANTILLANA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,0311,AGROPECUARIO,0.16,0.01,0.08,0.06,0.03,"2,021",Pesca marítima
"800,204,226",PIC COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0144,AGROPECUARIO,0.15,0.03,0.1,0.03,0.07,"2,021",Cría de cerdos
"800,007,193",SAPUGA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.15,0.02,0.14,0.04,0.1,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"860,025,845",SOCIEDAD DE COMERCIALIZACION INTERNACIONAL JARDINES DE LOS ANDES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MADRID-CUNDINAMARCA,0125,AGROPECUARIO,0.14,0.0,0.1,0.1,0.0,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,930,060",AGRICOLA SANTAMARIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.14,0.01,0.33,0.1,0.23,"2,021",Cultivo de plátano y banano
"900,396,965",AGROINDUSTRIAL DE PALMA ACEITERA SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.14,0.07,0.13,0.01,0.12,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,900,135",AVIAGEN COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.13,0.02,0.12,0.03,0.09,"2,021",Cría de ovejas y cabras
"860,065,656",POLLO OLIMPICO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.13,0.01,0.07,0.01,0.06,"2,021",Cría de ovejas y cabras
"860,029,445",SANTA REYES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0149,AGROPECUARIO,0.12,0.0,0.12,0.07,0.05,"2,021",Cría de otros animales n.c.p.
"860,003,628",HACIENDA LA CABAÑA SA EN REORGANIZACIOM,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1031,AGROPECUARIO,0.12,0.03,0.28,0.09,0.19,"2,021",Elaboración de alimentos y piensos compuestos
"860,518,673",PALMERAS DEL LLANO SA BIC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.12,0.02,0.12,0.07,0.06,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"800,085,445",INVERSIONES JV SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.11,0.01,0.13,0.06,0.07,"2,021",Cría de ovejas y cabras
"890,302,646",PLANTACIONES UNIPALMA DE LOS LLANOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.11,0.03,0.23,0.08,0.15,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"900,184,187",GARCIA GOMEZ AGROINVERSIONES SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,0144,AGROPECUARIO,0.11,0.01,0.14,0.11,0.02,"2,021",Cría de cerdos
"800,134,497",AVICOLA MILUC SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.11,0.0,0.03,0.01,0.02,"2,021",Cría de ovejas y cabras
"890,315,430",AGRICOLA COLOMBIANA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0145,AGROPECUARIO,0.11,0.0,0.1,0.05,0.06,"2,021",Cría de ovejas y cabras
"900,712,820",INVERSIONES MOLINO PACANDE SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0112,AGROPECUARIO,0.11,0.0,0.06,0.04,0.02,"2,021",Cultivo de arroz
"900,136,052",AGROINDUSTRIA LA MARGARITA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0144,AGROPECUARIO,0.1,0.01,0.06,0.02,0.04,"2,021",Cría de cerdos
"900,270,083",GRUPO AGROINDUSTRIAL HACIENDA LA GLORIA SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0126,AGROPECUARIO,0.1,0.03,0.32,0.18,0.14,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"830,042,112",FLORES EL TRIGAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.1,0.02,0.06,0.04,0.02,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"860,527,701",TRIANGULO POLLORICO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.1,0.0,0.05,0.04,0.01,"2,021",Cría de ovejas y cabras
"900,316,481",PAULANDIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,BARBOSA-ANTIOQUIA,0145,AGROPECUARIO,0.1,0.0,0.03,0.02,0.02,"2,021",Cría de ovejas y cabras
"800,133,063",FALCON FARMS DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.1,0.0,0.1,0.1,0.01,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"800,031,939",HOSA SA EN REORGANIZACION EMPRESARIAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.1,0.01,0.15,0.13,0.02,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,321,213",PRODUCTORA NACIONAL AVICOLA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YOTOCO-VALLE-VALLE,0145,AGROPECUARIO,0.09,0.0,0.13,0.1,0.03,"2,021",Cría de ovejas y cabras
"891,104,736",PROCESADORA Y COMERCIALIZADORA DE ALIMENTOS SA - PROCEAL SA,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0322,AGROPECUARIO,0.09,0.0,0.04,0.01,0.02,"2,021",Acuicultura de agua dulce
"900,423,379",SUPERCERDO PAISA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0144,AGROPECUARIO,0.09,0.0,0.05,0.02,0.03,"2,021",Cría de cerdos
"900,134,841",CARNICOS Y ALIMENTOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,0.09,0.0,0.03,0.02,0.01,"2,021",Cría de ovejas y cabras
"890,332,769",MAVALLE SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0129,AGROPECUARIO,0.09,0.0,0.05,0.02,0.02,"2,021",Cultivo de otras plantas perennes n.c.p.
"860,522,754",ARCELANDIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0141,AGROPECUARIO,0.09,-0.02,0.15,0.11,0.04,"2,021",Cría de ganado bovino y bufalino
"830,075,074",AGROPECUARIA SANTAMARIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1031,AGROPECUARIO,0.08,0.02,0.1,0.05,0.05,"2,021",Elaboración de alimentos y piensos compuestos
"900,215,262",POLIGROW COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1031,AGROPECUARIO,0.08,0.02,0.25,0.13,0.12,"2,021",Elaboración de alimentos y piensos compuestos
"830,501,747",CI MAXIFLORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.08,0.0,0.09,0.07,0.02,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"891,301,594",AVICOLA SANTA RITA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE,0145,AGROPECUARIO,0.08,-0.0,0.07,0.05,0.03,"2,021",Cría de ovejas y cabras
"800,021,599",COLIBRI FLOWERS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,0125,AGROPECUARIO,0.08,0.01,0.08,0.03,0.05,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"900,282,200",EXTRACTORA PALMARIGUANI SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0126,AGROPECUARIO,0.08,0.0,0.03,0.02,0.01,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,300,440",CASTILLA AGRICOLA SA,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.08,0.02,0.39,0.09,0.3,"2,021",Cultivo de frutas tropicales y subtropicales
"890,302,567",RIOPAILA AGRICOLA SA ( (ANTES INGENIO RIOPAILA SA) ),SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.08,0.02,0.37,0.1,0.27,"2,021",Cultivo de frutas tropicales y subtropicales
"890,316,958",REFORESTADORA ANDINA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0210,AGROPECUARIO,0.08,0.06,1.15,0.02,1.13,"2,021",Silvicultura y otras actividades forestales
"808,001,557",FABIPOLLO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUSAGASUGA-CUNDINAMARCA,0145,AGROPECUARIO,0.08,0.0,0.03,0.01,0.02,"2,021",Cría de ovejas y cabras
"901,181,187",BENEFICIO BAJAREQUE SUR SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0163,AGROPECUARIO,0.08,-0.0,0.05,0.05,0.0,"2,021",Actividades de preparación de la cosecha y poscosecha
"900,354,571",KARIOCO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUSAGASUGA-CUNDINAMARCA,0145,AGROPECUARIO,0.08,0.0,0.02,0.01,0.0,"2,021",Cría de ovejas y cabras
"890,704,021",ORGANIZACION PAJONALES SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0129,AGROPECUARIO,0.08,0.01,0.3,0.08,0.22,"2,021",Cultivo de otras plantas perennes n.c.p.
"800,049,458",FLORVAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.08,0.01,0.05,0.03,0.02,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,326,050",AGRICOLA HIMALAYA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,0127,AGROPECUARIO,0.08,0.01,0.06,0.02,0.04,"2,021",Cultivo de plantas con las que se preparan bebidas
"890,938,755",CI FLORES DE LA VEGA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,0125,AGROPECUARIO,0.08,0.0,0.05,0.03,0.02,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"800,119,297",GESTIONES Y REPRESENTACIONES CHIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0161,AGROPECUARIO,0.07,0.0,0.06,0.02,0.04,"2,021",Actividades de apoyo a la agricultura
"800,154,771",800154771,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.07,0.0,0.05,0.02,0.03,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"900,974,484",AGROINDUSTRIAS DE LA GRANJA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,0.07,0.01,0.02,0.01,0.01,"2,021",Cría de ovejas y cabras
"900,259,779",CI PISCICOLA BOTERO SA,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0312,AGROPECUARIO,0.07,0.0,0.04,0.02,0.02,"2,021",Pesca de agua dulce
"800,151,988",SETAS COLOMBIANAS SA SETAS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0113,AGROPECUARIO,0.07,0.0,0.07,0.02,0.05,"2,021","Cultivo de hortalizas, raíces y tubérculos"
"900,407,729",AGROINVERSIONES BANANERAS DEL CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,0122,AGROPECUARIO,0.07,-0.0,0.12,0.07,0.05,"2,021",Cultivo de plátano y banano
"860,037,943",COLOMBIANA DE INCUBACION SAS INCUBACOL,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,MALAMBO-ATLANTICO,0145,AGROPECUARIO,0.07,0.0,0.17,0.08,0.09,"2,021",Cría de ovejas y cabras
"901,241,645",SERVICIOS CARTAMA SAS ZOMAC,SUPERSOCIEDADES,Antioquia,CALDAS,ANSERMA-CALDAS,0121,AGROPECUARIO,0.07,0.0,0.04,0.03,0.01,"2,021",Cultivo de café
"900,373,689",AVICOLA MASCRIOLLO SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,0145,AGROPECUARIO,0.07,0.0,0.07,0.02,0.04,"2,021",Cría de ovejas y cabras
"900,062,314",AGROPECUARIA GOLOSO DEL VALLE SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,TULUA-VALLE,0144,AGROPECUARIO,0.07,0.0,0.04,0.02,0.02,"2,021",Cría de cerdos
"800,035,120",AGROINDUSTRIAL SAN JOSE SA,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,0145,AGROPECUARIO,0.07,-0.0,0.03,0.02,0.02,"2,021",Cría de ovejas y cabras
"860,041,216",AGRICOLA CUNDAY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,0125,AGROPECUARIO,0.06,0.0,0.02,0.01,0.01,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"860,048,521",CI FLORES DE FUNZA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,0.06,0.0,0.05,0.03,0.03,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"811,008,489",CI CALLA FARMS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,0125,AGROPECUARIO,0.06,0.0,0.03,0.02,0.0,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"900,142,973",SALAMANCA OLEAGINOSAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0126,AGROPECUARIO,0.06,0.02,0.09,0.03,0.06,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,931,654",OCEANOS SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,0321,AGROPECUARIO,0.06,-0.01,0.18,0.08,0.1,"2,021",Acuicultura marítima
